t,transmission:vector(camStationId) World.node[0].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camGenerationDeltaTime) World.node[0].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camStationId) World.node[1].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camGenerationDeltaTime) World.node[1].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camStationId) World.node[1].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camGenerationDeltaTime) World.node[1].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camStationId) World.node[0].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camGenerationDeltaTime) World.node[0].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camStationId) World.node[2].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camGenerationDeltaTime) World.node[2].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camStationId) World.node[2].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camGenerationDeltaTime) World.node[2].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camStationId) World.node[3].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camGenerationDeltaTime) World.node[3].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camStationId) World.node[3].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camGenerationDeltaTime) World.node[3].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camStationId) World.node[4].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camGenerationDeltaTime) World.node[4].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camStationId) World.node[4].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camGenerationDeltaTime) World.node[4].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camStationId) World.node[5].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camGenerationDeltaTime) World.node[5].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camStationId) World.node[5].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camGenerationDeltaTime) World.node[5].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camStationId) World.node[6].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camGenerationDeltaTime) World.node[6].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camStationId) World.node[6].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camGenerationDeltaTime) World.node[6].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camStationId) World.node[7].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camGenerationDeltaTime) World.node[7].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camStationId) World.node[7].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camGenerationDeltaTime) World.node[7].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camStationId) World.node[8].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),reception:vector(camGenerationDeltaTime) World.node[8].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camStationId) World.node[8].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596),transmission:vector(camGenerationDeltaTime) World.node[8].middleware.CaService(#0 - inet-0-20230514-20:21:44-10596)
9.034220424776,,,,,,,,,87,16456,,,,,,,,,,,,,,,,,,,,,,,,,,
9.034220476774,,,,,,,,,,,,,,,,,87,16456,,,,,,,,,,,,,,,,,,
9.034220902,,,,,,,87,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.056660144846,,,,,,,,,,,,,,,229,16456,,,,,,,,,,,,,,,,,,,,
9.059284461639,16,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.07686839873,,,229,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.076869201764,,,,,,,,,229,16456,,,,,,,,,,,,,,,,,,,,,,,,,,
9.076869255697,,,,,,,,,,,,,,,,,229,16456,,,,,,,,,,,,,,,,,,
9.076869390145,,,,,,,229,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.079493284224,,,,,,,,,16,16456,,,,,,,,,,,,,,,,,,,,,,,,,,
9.079493285837,,,16,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.079493334247,,,,,,,,,,,,,,,,,16,16456,,,,,,,,,,,,,,,,,,
9.079493390145,,,,,,,,,,,,,16,16456,,,,,,,,,,,,,,,,,,,,,,
9.156660144846,,,,,,,,,,,,,,,229,16456,,,,,,,,,,,,,,,,,,,,
9.159284461639,16,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.19686839873,,,229,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.196869201764,,,,,,,,,229,16456,,,,,,,,,,,,,,,,,,,,,,,,,,
9.196869255697,,,,,,,,,,,,,,,,,229,16456,,,,,,,,,,,,,,,,,,
9.196869390145,,,,,,,229,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.196896176599,,,,,,,,,,,,,,,,,,,300,16456,,,,,,,,,,,,,,,,
9.199493284224,,,,,,,,,16,16456,,,,,,,,,,,,,,,,,,,,,,,,,,
9.199493285837,,,16,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.199493334247,,,,,,,,,,,,,,,,,16,16456,,,,,,,,,,,,,,,,,,
9.199493390145,,,,,,,,,,,,,16,16456,,,,,,,,,,,,,,,,,,,,,,
9.256660144846,,,,,,,,,,,,,,,229,16456,,,,,,,,,,,,,,,,,,,,
9.257571317903,,,,,,,,,300,16456,,,,,,,,,,,,,,,,,,,,,,,,,,
9.257572116308,,,300,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.257572511394,,,,,,,,,,,,,300,16456,,,,,,,,,,,,,,,,,,,,,,
9.257572589944,,,,,,,300,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.259284461639,16,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.309928035154,,,,,,,,,,,158,16456,,,,,,,,,,,,,,,,,,,,,,,,
9.31040809736,,,,,,,,,,,,,,,,,158,16456,,,,,,,,,,,,,,,,,,
9.310408843767,,,158,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.310409236918,,,,,,,,,,,,,158,16456,,,,,,,,,,,,,,,,,,,,,,
9.310409319378,,,,,,,158,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.31686839873,,,229,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.316869201764,,,,,,,,,229,16456,,,,,,,,,,,,,,,,,,,,,,,,,,
9.316869255697,,,,,,,,,,,,,,,,,229,16456,,,,,,,,,,,,,,,,,,
9.316869390145,,,,,,,229,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.319493284224,,,,,,,,,16,16456,,,,,,,,,,,,,,,,,,,,,,,,,,
9.319493285837,,,16,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.319493334247,,,,,,,,,,,,,,,,,16,16456,,,,,,,,,,,,,,,,,,
9.319493390145,,,,,,,,,,,,,16,16456,,,,,,,,,,,,,,,,,,,,,,
9.356660144846,,,,,,,,,,,,,,,229,16456,,,,,,,,,,,,,,,,,,,,
9.359284461639,16,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.37686839873,,,229,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.376869201764,,,,,,,,,229,16456,,,,,,,,,,,,,,,,,,,,,,,,,,
9.376869255697,,,,,,,,,,,,,,,,,229,16456,,,,,,,,,,,,,,,,,,
9.376869390145,,,,,,,229,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.379493284224,,,,,,,,,16,16456,,,,,,,,,,,,,,,,,,,,,,,,,,
9.379493285837,,,16,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.379493334247,,,,,,,,,,,,,,,,,16,16456,,,,,,,,,,,,,,,,,,
9.379493390145,,,,,,,,,,,,,16,16456,,,,,,,,,,,,,,,,,,,,,,
9.396896176599,,,,,,,,,,,,,,,,,,,300,16456,,,,,,,,,,,,,,,,
9.457104062206,,,,,,,,,300,16456,,,,,,,,,,,,,,,,,,,,,,,,,,
9.457104860611,,,300,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.457105255697,,,,,,,,,,,,,300,16456,,,,,,,,,,,,,,,,,,,,,,
9.457105334247,,,,,,,300,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.596896176599,,,,,,,,,,,,,,,,,,,300,16456,,,,,,,,,,,,,,,,
9.609928035154,,,,,,,,,,,158,16456,,,,,,,,,,,,,,,,,,,,,,,,
9.61013609736,,,,,,,,,,,,,,,,,158,16456,,,,,,,,,,,,,,,,,,
9.610136843767,,,158,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.610137236918,,,,,,,,,,,,,158,16456,,,,,,,,,,,,,,,,,,,,,,
9.610137319378,,,,,,,158,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.657104062206,,,,,,,,,300,16456,,,,,,,,,,,,,,,,,,,,,,,,,,
9.657104860611,,,300,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.657105255697,,,,,,,,,,,,,300,16456,,,,,,,,,,,,,,,,,,,,,,
9.657105334247,,,,,,,300,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.733739616163,,,,,87,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.734220014893,,,,,,,,,,,,,87,16456,,,,,,,,,,,,,,,,,,,,,,
9.734220424776,,,,,,,,,87,16456,,,,,,,,,,,,,,,,,,,,,,,,,,
9.734220476774,,,,,,,,,,,,,,,,,87,16456,,,,,,,,,,,,,,,,,,
9.734220902,,,,,,,87,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.796896176599,,,,,,,,,,,,,,,,,,,300,16456,,,,,,,,,,,,,,,,
9.857532462749,,,,,,,,,300,16456,,,,,,,,,,,,,,,,,,,,,,,,,,
9.857533261154,,,300,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.85753365624,,,,,,,,,,,,,300,16456,,,,,,,,,,,,,,,,,,,,,,
9.85753373479,,,,,,,300,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.909928035154,,,,,,,,,,,158,16456,,,,,,,,,,,,,,,,,,,,,,,,
9.91040809736,,,,,,,,,,,,,,,,,158,16456,,,,,,,,,,,,,,,,,,
9.910408843767,,,158,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.910409236918,,,,,,,,,,,,,158,16456,,,,,,,,,,,,,,,,,,,,,,
9.910409319378,,,,,,,158,16456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.009928035154,,,,,,,,,,,158,17456,,,,,,,,,,,,,,,,,,,,,,,,
10.030136089178,,,,,,,,,,,,,,,,,158,17456,,,,,,,,,,,,,,,,,,
10.0301367582,,,158,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.030137150164,,,,,,,,,,,,,158,17456,,,,,,,,,,,,,,,,,,,,,,
10.030137232063,,,,,,,158,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.033739616163,,,,,87,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.033948013109,,,,,,,,,,,,,87,17456,,,,,,,,,,,,,,,,,,,,,,
10.033948374363,,,,,,,,,87,17456,,,,,,,,,,,,,,,,,,,,,,,,,,
10.033948450317,,,,,,,,,,,,,,,,,87,17456,,,,,,,,,,,,,,,,,,
10.033948821183,,,,,,,87,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.056660144846,,,,,,,,,,,,,,,229,17456,,,,,,,,,,,,,,,,,,,,
10.059284461639,16,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.096896176599,,,,,,,,,,,,,,,,,,,300,17456,,,,,,,,,,,,,,,,
10.109928035154,,,,,,,,,,,158,17456,,,,,,,,,,,,,,,,,,,,,,,,
10.117140396946,,,229,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.117141150164,,,,,,,,,229,17456,,,,,,,,,,,,,,,,,,,,,,,,,,
10.117141228582,,,,,,,,,,,,,,,,,229,17456,,,,,,,,,,,,,,,,,,
10.117141300924,,,,,,,229,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.11976520502,,,16,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.119765232063,,,,,,,,,16,17456,,,,,,,,,,,,,,,,,,,,,,,,,,
10.119765300924,,,,,,,,,,,,,16,17456,,,,,,,,,,,,,,,,,,,,,,
10.119765304725,,,,,,,,,,,,,,,,,16,17456,,,,,,,,,,,,,,,,,,
10.150136089178,,,,,,,,,,,,,,,,,158,17456,,,,,,,,,,,,,,,,,,
10.1501367582,,,158,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.150137150164,,,,,,,,,,,,,158,17456,,,,,,,,,,,,,,,,,,,,,,
10.150137232063,,,,,,,158,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.157104089178,,,,,,,,,300,17456,,,,,,,,,,,,,,,,,,,,,,,,,,
10.157104834154,,,300,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.157105228582,,,,,,,,,,,,,300,17456,,,,,,,,,,,,,,,,,,,,,,
10.157105304725,,,,,,,300,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.209928035154,,,,,,,,,,,158,17456,,,,,,,,,,,,,,,,,,,,,,,,
10.270136089178,,,,,,,,,,,,,,,,,158,17456,,,,,,,,,,,,,,,,,,
10.2701367582,,,158,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.270137150164,,,,,,,,,,,,,158,17456,,,,,,,,,,,,,,,,,,,,,,
10.270137232063,,,,,,,158,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.309928035154,,,,,,,,,,,158,17456,,,,,,,,,,,,,,,,,,,,,,,,
10.330136089178,,,,,,,,,,,,,,,,,158,17456,,,,,,,,,,,,,,,,,,
10.3301367582,,,158,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.330137150164,,,,,,,,,,,,,158,17456,,,,,,,,,,,,,,,,,,,,,,
10.330137232063,,,,,,,158,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.333739616163,,,,,87,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.334220013109,,,,,,,,,,,,,87,17456,,,,,,,,,,,,,,,,,,,,,,
10.334220374363,,,,,,,,,87,17456,,,,,,,,,,,,,,,,,,,,,,,,,,
10.334220450317,,,,,,,,,,,,,,,,,87,17456,,,,,,,,,,,,,,,,,,
10.334220821183,,,,,,,87,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.396896176599,,,,,,,,,,,,,,,,,,,300,17456,,,,,,,,,,,,,,,,
10.457480462606,,,,,,,,,300,17456,,,,,,,,,,,,,,,,,,,,,,,,,,
10.457481207582,,,300,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.45748160201,,,,,,,,,,,,,300,17456,,,,,,,,,,,,,,,,,,,,,,
10.457481678153,,,,,,,300,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.633739616163,,,,,87,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.633948013109,,,,,,,,,,,,,87,17456,,,,,,,,,,,,,,,,,,,,,,
10.633948374363,,,,,,,,,87,17456,,,,,,,,,,,,,,,,,,,,,,,,,,
10.633948450317,,,,,,,,,,,,,,,,,87,17456,,,,,,,,,,,,,,,,,,
10.633948821183,,,,,,,87,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.696896176599,,,,,,,,,,,,,,,,,,,300,17456,,,,,,,,,,,,,,,,
10.756660144846,,,,,,,,,,,,,,,229,17456,,,,,,,,,,,,,,,,,,,,
10.757286462606,,,,,,,,,300,17456,,,,,,,,,,,,,,,,,,,,,,,,,,
10.757287207582,,,300,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.75728760201,,,,,,,,,,,,,300,17456,,,,,,,,,,,,,,,,,,,,,,
10.757287678153,,,,,,,300,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.759284461639,16,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.817140396946,,,229,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.817141150164,,,,,,,,,229,17456,,,,,,,,,,,,,,,,,,,,,,,,,,
10.817141228582,,,,,,,,,,,,,,,,,229,17456,,,,,,,,,,,,,,,,,,
10.817141300924,,,,,,,229,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.81976520502,,,16,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.819765232063,,,,,,,,,16,17456,,,,,,,,,,,,,,,,,,,,,,,,,,
10.819765300924,,,,,,,,,,,,,16,17456,,,,,,,,,,,,,,,,,,,,,,
10.819765304725,,,,,,,,,,,,,,,,,16,17456,,,,,,,,,,,,,,,,,,
10.933739616163,,,,,87,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.934220013109,,,,,,,,,,,,,87,17456,,,,,,,,,,,,,,,,,,,,,,
10.934220374363,,,,,,,,,87,17456,,,,,,,,,,,,,,,,,,,,,,,,,,
10.934220450317,,,,,,,,,,,,,,,,,87,17456,,,,,,,,,,,,,,,,,,
10.934220821183,,,,,,,87,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.996896176599,,,,,,,,,,,,,,,,,,,300,17456,,,,,,,,,,,,,,,,
11.009928035154,,,,,,,,,,,158,18456,,,,,,,,,,,,,,,,,,,,,,,,
11.010408151944,,,,,,,,,,,,,,,,,158,18456,,,,,,,,,,,,,,,,,,
11.010408738281,,,158,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.010409126648,,,,,,,,,,,,,158,18456,,,,,,,,,,,,,,,,,,,,,,
11.010409218497,,,,,,,158,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.010409713017,,,,,,,,,,,,,,,,,,,,,158,18456,,,,,,,,,,,,,,
11.033739616163,,,,,87,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.053947393521,,,,,,,,,,,,,87,18456,,,,,,,,,,,,,,,,,,,,,,
11.053947703127,,,,,,,,,87,18456,,,,,,,,,,,,,,,,,,,,,,,,,,
11.053947804159,,,,,,,,,,,,,,,,,87,18456,,,,,,,,,,,,,,,,,,
11.053948140511,,,,,,,87,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.053948153372,,,,,,,,,,,,,,,,,,,,,87,18456,,,,,,,,,,,,,,
11.056660144846,,,,,,,,,,,,,,,229,18456,,,,,,,,,,,,,,,,,,,,
11.057610457276,,,,,,,,,300,17456,,,,,,,,,,,,,,,,,,,,,,,,,,
11.057611144645,,,300,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.057611536126,,,,,,,,,,,,,300,17456,,,,,,,,,,,,,,,,,,,,,,
11.057611619403,,,,,,,300,17456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.057612135133,,,,,,,,,,,,,,,,,,,,,300,17456,,,,,,,,,,,,,,
11.059284461639,16,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.096896176599,,,,,,,,,,,,,,,,,,,300,18456,,,,,,,,,,,,,,,,
11.116868393521,,,229,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.116868893114,,,,,,,,,,,,,,,,,,,,,229,18456,,,,,,,,,,,,,,
11.116869091494,,,,,,,,,229,18456,,,,,,,,,,,,,,,,,,,,,,,,,,
11.11686919564,,,,,,,,,,,,,,,,,229,18456,,,,,,,,,,,,,,,,,,
11.116869223667,,,,,,,229,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.11730431243,,,,,,,,,300,18456,,,,,,,,,,,,,,,,,,,,,,,,,,
11.117304999799,,,300,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.11730539128,,,,,,,,,,,,,300,18456,,,,,,,,,,,,,,,,,,,,,,
11.117305474557,,,,,,,300,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.117305990287,,,,,,,,,,,,,,,,,,,,,300,18456,,,,,,,,,,,,,,
11.119493003746,,,,,,,,,,,,,,,,,,,,,16,18456,,,,,,,,,,,,,,
11.119493140511,,,16,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.119493183343,,,,,,,,,16,18456,,,,,,,,,,,,,,,,,,,,,,,,,,
11.119493223667,,,,,,,,,,,,,16,18456,,,,,,,,,,,,,,,,,,,,,,
11.119493278917,,,,,,,,,,,,,,,,,16,18456,,,,,,,,,,,,,,,,,,
11.133739616163,,,,,87,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.173947393521,,,,,,,,,,,,,87,18456,,,,,,,,,,,,,,,,,,,,,,
11.173947703127,,,,,,,,,87,18456,,,,,,,,,,,,,,,,,,,,,,,,,,
11.173947804159,,,,,,,,,,,,,,,,,87,18456,,,,,,,,,,,,,,,,,,
11.173948140511,,,,,,,87,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.173948153372,,,,,,,,,,,,,,,,,,,,,87,18456,,,,,,,,,,,,,,
11.174383454234,,,,,,,,,,,,,,,,,,,,,,,371,18456,,,,,,,,,,,,
11.196896176599,,,,,,,,,,,,,,,,,,,300,18456,,,,,,,,,,,,,,,,
11.233739616163,,,,,87,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.234863893114,,,,,,,,,,,,,371,18456,,,,,,,,,,,,,,,,,,,,,,
11.234864003746,,,,,,,371,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.234864153372,,,371,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.234864677863,,,,,,,,,371,18456,,,,,,,,,,,,,,,,,,,,,,,,,,
11.234864794647,,,,,,,,,,,,,,,,,371,18456,,,,,,,,,,,,,,,,,,
11.23710411679,,,,,,,,,300,18456,,,,,,,,,,,,,,,,,,,,,,,,,,
11.237104804159,,,300,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.23710519564,,,,,,,,,,,,,300,18456,,,,,,,,,,,,,,,,,,,,,,
11.237105278917,,,,,,,300,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.237105794647,,,,,,,,,,,,,,,,,,,,,300,18456,,,,,,,,,,,,,,
11.293947393521,,,,,,,,,,,,,87,18456,,,,,,,,,,,,,,,,,,,,,,
11.293947703127,,,,,,,,,87,18456,,,,,,,,,,,,,,,,,,,,,,,,,,
11.293947804159,,,,,,,,,,,,,,,,,87,18456,,,,,,,,,,,,,,,,,,
11.293948140511,,,,,,,87,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.293948153372,,,,,,,,,,,,,,,,,,,,,87,18456,,,,,,,,,,,,,,
11.296896176599,,,,,,,,,,,,,,,,,,,300,18456,,,,,,,,,,,,,,,,
11.333739616163,,,,,87,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.353947393521,,,,,,,,,,,,,87,18456,,,,,,,,,,,,,,,,,,,,,,
11.353947703127,,,,,,,,,87,18456,,,,,,,,,,,,,,,,,,,,,,,,,,
11.353947804159,,,,,,,,,,,,,,,,,87,18456,,,,,,,,,,,,,,,,,,
11.353948140511,,,,,,,87,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.353948153372,,,,,,,,,,,,,,,,,,,,,87,18456,,,,,,,,,,,,,,
11.356660144846,,,,,,,,,,,,,,,229,18456,,,,,,,,,,,,,,,,,,,,
11.357286457276,,,,,,,,,300,18456,,,,,,,,,,,,,,,,,,,,,,,,,,
11.357287144645,,,300,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.357287536126,,,,,,,,,,,,,300,18456,,,,,,,,,,,,,,,,,,,,,,
11.357287619403,,,,,,,300,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.357288135133,,,,,,,,,,,,,,,,,,,,,300,18456,,,,,,,,,,,,,,
11.359284461639,16,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.374383454234,,,,,,,,,,,,,,,,,,,,,,,371,18456,,,,,,,,,,,,
11.396896176599,,,,,,,,,,,,,,,,,,,300,18456,,,,,,,,,,,,,,,,
11.417140393521,,,229,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.417140893114,,,,,,,,,,,,,,,,,,,,,229,18456,,,,,,,,,,,,,,
11.417141091494,,,,,,,,,229,18456,,,,,,,,,,,,,,,,,,,,,,,,,,
11.41714119564,,,,,,,,,,,,,,,,,229,18456,,,,,,,,,,,,,,,,,,
11.417141223667,,,,,,,229,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.41762831243,,,,,,,,,300,18456,,,,,,,,,,,,,,,,,,,,,,,,,,
11.417628999799,,,300,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.41762939128,,,,,,,,,,,,,300,18456,,,,,,,,,,,,,,,,,,,,,,
11.417629474557,,,,,,,300,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.417629990287,,,,,,,,,,,,,,,,,,,,,300,18456,,,,,,,,,,,,,,
11.419765003746,,,,,,,,,,,,,,,,,,,,,16,18456,,,,,,,,,,,,,,
11.419765140511,,,16,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.419765183343,,,,,,,,,16,18456,,,,,,,,,,,,,,,,,,,,,,,,,,
11.419765223667,,,,,,,,,,,,,16,18456,,,,,,,,,,,,,,,,,,,,,,
11.419765278917,,,,,,,,,,,,,,,,,16,18456,,,,,,,,,,,,,,,,,,
11.434591893114,,,,,,,,,,,,,371,18456,,,,,,,,,,,,,,,,,,,,,,
11.434592003746,,,,,,,371,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.434592153372,,,371,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.434592677863,,,,,,,,,371,18456,,,,,,,,,,,,,,,,,,,,,,,,,,
11.434592794647,,,,,,,,,,,,,,,,,371,18456,,,,,,,,,,,,,,,,,,
11.574383454234,,,,,,,,,,,,,,,,,,,,,,,371,18456,,,,,,,,,,,,
11.634591893114,,,,,,,,,,,,,371,18456,,,,,,,,,,,,,,,,,,,,,,
11.634592003746,,,,,,,371,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.634592153372,,,371,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.634592677863,,,,,,,,,371,18456,,,,,,,,,,,,,,,,,,,,,,,,,,
11.634592794647,,,,,,,,,,,,,,,,,371,18456,,,,,,,,,,,,,,,,,,
11.656660144846,,,,,,,,,,,,,,,229,18456,,,,,,,,,,,,,,,,,,,,
11.659284461639,16,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.709928035154,,,,,,,,,,,158,18456,,,,,,,,,,,,,,,,,,,,,,,,
11.710408151944,,,,,,,,,,,,,,,,,158,18456,,,,,,,,,,,,,,,,,,
